MM/DD/YYYY,ID,YEAR,MONTH,DAY,PRCP,SNOW
1914-07-25,CA003020702,1914,07,25,0.0,0.0
1914-07-26,CA003020702,1914,07,26,0.0,0.0
1914-07-27,CA003020702,1914,07,27,0.0,0.0
1914-07-28,CA003020702,1914,07,28,0.0,0.0
1914-07-29,CA003020702,1914,07,29,0.0,0.0
1914-07-30,CA003020702,1914,07,30,0.0,0.0
1914-07-31,CA003020702,1914,07,31,0.0,0.0
1914-09-01,CA003020702,1914,09,1,0.0,0.0
1914-09-02,CA003020702,1914,09,2,0.0,0.0
1914-09-03,CA003020702,1914,09,3,0.0,0.0
1914-09-04,CA003020702,1914,09,4,0.0,0.0
1914-09-05,CA003020702,1914,09,5,0.0,0.0
1914-09-06,CA003020702,1914,09,6,0.0,0.0
1914-09-07,CA003020702,1914,09,7,109.0,0.0
1914-09-08,CA003020702,1914,09,8,76.0,0.0
1914-09-09,CA003020702,1914,09,9,0.0,0.0
1914-09-10,CA003020702,1914,09,10,0.0,0.0
1914-09-11,CA003020702,1914,09,11,0.0,0.0
1914-09-12,CA003020702,1914,09,12,0.0,0.0
1914-09-13,CA003020702,1914,09,13,0.0,0.0
1914-09-14,CA003020702,1914,09,14,0.0,0.0
1914-09-15,CA003020702,1914,09,15,0.0,0.0
1914-09-16,CA003020702,1914,09,16,0.0,0.0
1914-09-17,CA003020702,1914,09,17,0.0,0.0
1914-09-18,CA003020702,1914,09,18,0.0,0.0
1914-09-19,CA003020702,1914,09,19,0.0,0.0
1914-09-20,CA003020702,1914,09,20,0.0,0.0
1914-09-21,CA003020702,1914,09,21,0.0,0.0
1914-09-22,CA003020702,1914,09,22,33.0,0.0
1914-09-23,CA003020702,1914,09,23,0.0,0.0
1914-09-24,CA003020702,1914,09,24,0.0,0.0
1914-09-25,CA003020702,1914,09,25,0.0,0.0
1914-09-26,CA003020702,1914,09,26,0.0,0.0
1914-09-27,CA003020702,1914,09,27,0.0,0.0
1914-09-28,CA003020702,1914,09,28,0.0,0.0
1914-09-29,CA003020702,1914,09,29,0.0,0.0
1914-09-30,CA003020702,1914,09,30,0.0,0.0
1914-11-01,CA003020702,1914,11,1,0.0,0.0
1914-11-02,CA003020702,1914,11,2,0.0,0.0
1914-11-03,CA003020702,1914,11,3,0.0,0.0
1914-11-04,CA003020702,1914,11,4,0.0,0.0
1914-11-05,CA003020702,1914,11,5,0.0,0.0
1914-11-06,CA003020702,1914,11,6,152.0,152.0
1914-11-07,CA003020702,1914,11,7,0.0,0.0
1914-11-08,CA003020702,1914,11,8,0.0,0.0
1914-11-09,CA003020702,1914,11,9,0.0,0.0
1914-11-10,CA003020702,1914,11,10,0.0,0.0
1914-11-11,CA003020702,1914,11,11,0.0,0.0
1914-11-12,CA003020702,1914,11,12,0.0,0.0
1914-11-13,CA003020702,1914,11,13,170.0,170.0
1914-11-14,CA003020702,1914,11,14,0.0,0.0
1914-11-15,CA003020702,1914,11,15,0.0,0.0
1914-11-16,CA003020702,1914,11,16,0.0,0.0
1914-11-17,CA003020702,1914,11,17,0.0,0.0
1914-11-18,CA003020702,1914,11,18,0.0,0.0
1914-11-19,CA003020702,1914,11,19,0.0,0.0
1914-11-20,CA003020702,1914,11,20,0.0,0.0
1914-11-21,CA003020702,1914,11,21,0.0,0.0
1914-11-22,CA003020702,1914,11,22,0.0,0.0
1914-11-23,CA003020702,1914,11,23,0.0,0.0
1914-11-24,CA003020702,1914,11,24,0.0,0.0
1914-11-25,CA003020702,1914,11,25,0.0,0.0
1914-11-26,CA003020702,1914,11,26,0.0,0.0
1914-11-27,CA003020702,1914,11,27,0.0,0.0
1914-11-28,CA003020702,1914,11,28,0.0,0.0
1914-11-29,CA003020702,1914,11,29,0.0,0.0
1914-11-30,CA003020702,1914,11,30,0.0,0.0
1915-01-01,CA003020702,1915,01,1,0.0,0.0
1915-01-02,CA003020702,1915,01,2,0.0,0.0
1915-01-03,CA003020702,1915,01,3,0.0,0.0
1915-01-04,CA003020702,1915,01,4,0.0,0.0
1915-01-05,CA003020702,1915,01,5,0.0,0.0
1915-01-06,CA003020702,1915,01,6,0.0,0.0
1915-01-07,CA003020702,1915,01,7,0.0,0.0
1915-01-08,CA003020702,1915,01,8,0.0,0.0
1915-01-09,CA003020702,1915,01,9,0.0,0.0
1915-01-10,CA003020702,1915,01,10,0.0,0.0
1915-01-11,CA003020702,1915,01,11,0.0,0.0
1915-01-12,CA003020702,1915,01,12,53.0,53.0
1915-01-13,CA003020702,1915,01,13,0.0,0.0
1915-01-14,CA003020702,1915,01,14,0.0,0.0
1915-01-15,CA003020702,1915,01,15,0.0,0.0
1915-01-16,CA003020702,1915,01,16,0.0,0.0
1915-01-17,CA003020702,1915,01,17,0.0,0.0
1915-01-18,CA003020702,1915,01,18,0.0,0.0
1915-01-19,CA003020702,1915,01,19,0.0,0.0
1915-01-20,CA003020702,1915,01,20,0.0,0.0
1915-01-21,CA003020702,1915,01,21,0.0,0.0
1915-01-22,CA003020702,1915,01,22,0.0,0.0
1915-01-23,CA003020702,1915,01,23,0.0,0.0
1915-01-24,CA003020702,1915,01,24,0.0,0.0
1915-01-25,CA003020702,1915,01,25,0.0,0.0
1915-01-26,CA003020702,1915,01,26,0.0,0.0
1915-01-27,CA003020702,1915,01,27,0.0,0.0
1915-01-28,CA003020702,1915,01,28,0.0,0.0
1915-01-29,CA003020702,1915,01,29,0.0,0.0
1915-01-30,CA003020702,1915,01,30,0.0,0.0
1915-01-31,CA003020702,1915,01,31,0.0,0.0
1915-04-01,CA003020702,1915,04,1,0.0,0.0
1915-04-02,CA003020702,1915,04,2,0.0,0.0
1915-04-03,CA003020702,1915,04,3,0.0,0.0
1915-04-04,CA003020702,1915,04,4,0.0,0.0
1915-04-05,CA003020702,1915,04,5,0.0,0.0
1915-04-06,CA003020702,1915,04,6,0.0,0.0
1915-04-07,CA003020702,1915,04,7,0.0,0.0
1915-04-08,CA003020702,1915,04,8,0.0,0.0
1915-04-09,CA003020702,1915,04,9,0.0,0.0
1915-04-10,CA003020702,1915,04,10,0.0,0.0
1915-04-11,CA003020702,1915,04,11,0.0,0.0
1915-04-12,CA003020702,1915,04,12,0.0,0.0
1915-04-13,CA003020702,1915,04,13,0.0,0.0
1915-04-14,CA003020702,1915,04,14,0.0,0.0
1915-04-15,CA003020702,1915,04,15,0.0,0.0
1915-04-16,CA003020702,1915,04,16,0.0,0.0
1915-04-17,CA003020702,1915,04,17,0.0,0.0
1915-04-18,CA003020702,1915,04,18,0.0,0.0
1915-04-19,CA003020702,1915,04,19,0.0,0.0
1915-04-20,CA003020702,1915,04,20,0.0,0.0
1915-04-21,CA003020702,1915,04,21,74.0,74.0
1915-04-22,CA003020702,1915,04,22,0.0,0.0
1915-04-23,CA003020702,1915,04,23,0.0,0.0
1915-04-24,CA003020702,1915,04,24,0.0,0.0
1915-04-25,CA003020702,1915,04,25,0.0,0.0
1915-04-26,CA003020702,1915,04,26,0.0,0.0
1915-04-27,CA003020702,1915,04,27,0.0,0.0
1915-04-28,CA003020702,1915,04,28,0.0,0.0
1915-04-29,CA003020702,1915,04,29,0.0,0.0
1915-04-30,CA003020702,1915,04,30,0.0,0.0
1915-05-01,CA003020702,1915,05,1,0.0,0.0
1915-05-02,CA003020702,1915,05,2,0.0,0.0
1915-05-03,CA003020702,1915,05,3,0.0,0.0
1915-05-04,CA003020702,1915,05,4,0.0,0.0
1915-05-05,CA003020702,1915,05,5,0.0,0.0
1915-05-06,CA003020702,1915,05,6,0.0,0.0
1915-05-07,CA003020702,1915,05,7,0.0,0.0
1915-05-08,CA003020702,1915,05,8,0.0,0.0
1915-05-09,CA003020702,1915,05,9,0.0,0.0
1915-05-10,CA003020702,1915,05,10,0.0,0.0
1915-05-11,CA003020702,1915,05,11,0.0,0.0
1915-05-12,CA003020702,1915,05,12,0.0,0.0
1915-05-13,CA003020702,1915,05,13,0.0,0.0
1915-05-14,CA003020702,1915,05,14,0.0,0.0
1915-05-15,CA003020702,1915,05,15,53.0,0.0
1915-05-16,CA003020702,1915,05,16,155.0,0.0
1915-05-17,CA003020702,1915,05,17,0.0,0.0
1915-05-18,CA003020702,1915,05,18,0.0,0.0
1915-05-19,CA003020702,1915,05,19,0.0,0.0
1915-05-20,CA003020702,1915,05,20,0.0,0.0
1915-05-21,CA003020702,1915,05,21,0.0,0.0
1915-05-22,CA003020702,1915,05,22,0.0,0.0
1915-05-23,CA003020702,1915,05,23,0.0,0.0
1915-05-24,CA003020702,1915,05,24,0.0,0.0
1915-05-25,CA003020702,1915,05,25,160.0,0.0
1915-05-26,CA003020702,1915,05,26,53.0,0.0
1915-05-27,CA003020702,1915,05,27,0.0,0.0
1915-05-28,CA003020702,1915,05,28,0.0,0.0
1915-05-29,CA003020702,1915,05,29,64.0,0.0
1915-05-30,CA003020702,1915,05,30,0.0,0.0
1915-05-31,CA003020702,1915,05,31,0.0,0.0
1915-06-01,CA003020702,1915,06,1,107.0,0.0
1915-06-02,CA003020702,1915,06,2,404.0,0.0
1915-06-03,CA003020702,1915,06,3,132.0,0.0
1915-06-04,CA003020702,1915,06,4,0.0,0.0
1915-06-05,CA003020702,1915,06,5,0.0,0.0
1915-06-06,CA003020702,1915,06,6,0.0,0.0
1915-06-07,CA003020702,1915,06,7,0.0,0.0
1915-06-08,CA003020702,1915,06,8,0.0,0.0
1915-06-09,CA003020702,1915,06,9,211.0,0.0
1915-06-10,CA003020702,1915,06,10,112.0,0.0
1915-06-11,CA003020702,1915,06,11,71.0,0.0
1915-06-12,CA003020702,1915,06,12,41.0,0.0
1915-06-13,CA003020702,1915,06,13,51.0,0.0
1915-06-14,CA003020702,1915,06,14,0.0,0.0
1915-06-15,CA003020702,1915,06,15,0.0,0.0
1915-06-16,CA003020702,1915,06,16,0.0,0.0
1915-06-17,CA003020702,1915,06,17,43.0,0.0
1915-06-18,CA003020702,1915,06,18,33.0,0.0
1915-06-19,CA003020702,1915,06,19,0.0,0.0
1915-06-20,CA003020702,1915,06,20,0.0,0.0
1915-06-21,CA003020702,1915,06,21,0.0,0.0
1915-06-22,CA003020702,1915,06,22,51.0,0.0
1915-06-23,CA003020702,1915,06,23,28.0,0.0
1915-06-24,CA003020702,1915,06,24,0.0,0.0
1915-06-25,CA003020702,1915,06,25,58.0,0.0
1915-06-26,CA003020702,1915,06,26,361.0,0.0
1915-06-27,CA003020702,1915,06,27,244.0,0.0
1915-06-28,CA003020702,1915,06,28,0.0,0.0
1915-06-29,CA003020702,1915,06,29,0.0,0.0
1915-06-30,CA003020702,1915,06,30,58.0,0.0
1915-07-01,CA003020702,1915,07,1,0.0,0.0
1915-07-02,CA003020702,1915,07,2,0.0,0.0
1915-07-03,CA003020702,1915,07,3,0.0,0.0
1915-07-04,CA003020702,1915,07,4,0.0,0.0
1915-07-05,CA003020702,1915,07,5,0.0,0.0
1915-07-06,CA003020702,1915,07,6,262.0,0.0
1915-07-07,CA003020702,1915,07,7,0.0,0.0
1915-07-08,CA003020702,1915,07,8,0.0,0.0
1915-07-09,CA003020702,1915,07,9,33.0,0.0
1915-07-10,CA003020702,1915,07,10,221.0,0.0
1915-07-11,CA003020702,1915,07,11,0.0,0.0
1915-07-12,CA003020702,1915,07,12,33.0,0.0
1915-07-13,CA003020702,1915,07,13,0.0,0.0
1915-07-14,CA003020702,1915,07,14,269.0,0.0
1915-07-15,CA003020702,1915,07,15,277.0,0.0
1915-07-16,CA003020702,1915,07,16,0.0,0.0
1915-07-17,CA003020702,1915,07,17,0.0,0.0
1915-07-18,CA003020702,1915,07,18,18.0,0.0
1915-07-19,CA003020702,1915,07,19,0.0,0.0
1915-07-20,CA003020702,1915,07,20,0.0,0.0
1915-07-21,CA003020702,1915,07,21,0.0,0.0
1915-07-22,CA003020702,1915,07,22,0.0,0.0
1915-07-23,CA003020702,1915,07,23,287.0,0.0
1915-07-24,CA003020702,1915,07,24,0.0,0.0
1915-07-25,CA003020702,1915,07,25,0.0,0.0
1915-07-26,CA003020702,1915,07,26,0.0,0.0
1915-07-27,CA003020702,1915,07,27,0.0,0.0
1915-07-28,CA003020702,1915,07,28,79.0,0.0
1915-07-29,CA003020702,1915,07,29,0.0,0.0
1915-07-30,CA003020702,1915,07,30,0.0,0.0
1915-07-31,CA003020702,1915,07,31,0.0,0.0
1915-08-01,CA003020702,1915,08,1,0.0,0.0
1915-08-02,CA003020702,1915,08,2,0.0,0.0
1915-08-03,CA003020702,1915,08,3,0.0,0.0
1915-08-04,CA003020702,1915,08,4,0.0,0.0
1915-08-05,CA003020702,1915,08,5,0.0,0.0
1915-08-06,CA003020702,1915,08,6,0.0,0.0
1915-08-07,CA003020702,1915,08,7,0.0,0.0
1915-08-08,CA003020702,1915,08,8,0.0,0.0
1915-08-09,CA003020702,1915,08,9,0.0,0.0
1915-08-10,CA003020702,1915,08,10,0.0,0.0
1915-08-11,CA003020702,1915,08,11,0.0,0.0
1915-08-12,CA003020702,1915,08,12,0.0,0.0
1915-08-13,CA003020702,1915,08,13,0.0,0.0
1915-08-14,CA003020702,1915,08,14,0.0,0.0
1915-08-15,CA003020702,1915,08,15,0.0,0.0
1915-08-16,CA003020702,1915,08,16,0.0,0.0
1915-08-17,CA003020702,1915,08,17,0.0,0.0
1915-08-18,CA003020702,1915,08,18,81.0,0.0
1915-08-19,CA003020702,1915,08,19,185.0,0.0
1915-08-20,CA003020702,1915,08,20,71.0,0.0
1915-08-21,CA003020702,1915,08,21,0.0,0.0
1915-08-22,CA003020702,1915,08,22,0.0,0.0
1915-08-23,CA003020702,1915,08,23,0.0,0.0
1915-08-24,CA003020702,1915,08,24,0.0,0.0
1915-08-25,CA003020702,1915,08,25,0.0,0.0
1915-08-26,CA003020702,1915,08,26,0.0,0.0
1915-08-27,CA003020702,1915,08,27,0.0,0.0
1915-08-28,CA003020702,1915,08,28,0.0,0.0
1915-08-29,CA003020702,1915,08,29,0.0,0.0
1915-08-30,CA003020702,1915,08,30,0.0,0.0
1915-08-31,CA003020702,1915,08,31,0.0,0.0
1915-09-01,CA003020702,1915,09,1,0.0,0.0
1915-09-02,CA003020702,1915,09,2,0.0,0.0
1915-09-03,CA003020702,1915,09,3,0.0,0.0
1915-09-04,CA003020702,1915,09,4,0.0,0.0
1915-09-05,CA003020702,1915,09,5,0.0,0.0
1915-09-06,CA003020702,1915,09,6,180.0,0.0
1915-09-07,CA003020702,1915,09,7,0.0,0.0
1915-09-08,CA003020702,1915,09,8,0.0,0.0
1915-09-09,CA003020702,1915,09,9,0.0,0.0
1915-09-10,CA003020702,1915,09,10,0.0,0.0
1915-09-11,CA003020702,1915,09,11,0.0,0.0
1915-09-12,CA003020702,1915,09,12,0.0,0.0
1915-09-13,CA003020702,1915,09,13,0.0,0.0
1915-09-14,CA003020702,1915,09,14,0.0,0.0
1915-09-15,CA003020702,1915,09,15,41.0,0.0
1915-09-16,CA003020702,1915,09,16,0.0,0.0
1915-09-17,CA003020702,1915,09,17,0.0,0.0
1915-09-18,CA003020702,1915,09,18,0.0,0.0
1915-09-19,CA003020702,1915,09,19,0.0,0.0
1915-09-20,CA003020702,1915,09,20,0.0,0.0
1915-09-21,CA003020702,1915,09,21,0.0,0.0
1915-09-22,CA003020702,1915,09,22,0.0,0.0
1915-09-23,CA003020702,1915,09,23,0.0,0.0
1915-09-24,CA003020702,1915,09,24,0.0,0.0
1915-09-25,CA003020702,1915,09,25,0.0,0.0
1915-09-26,CA003020702,1915,09,26,0.0,0.0
1915-09-27,CA003020702,1915,09,27,0.0,0.0
1915-09-28,CA003020702,1915,09,28,0.0,0.0
1915-09-29,CA003020702,1915,09,29,0.0,0.0
1915-09-30,CA003020702,1915,09,30,0.0,0.0
1915-11-01,CA003020702,1915,11,1,0.0,0.0
1915-11-02,CA003020702,1915,11,2,0.0,0.0
1915-11-03,CA003020702,1915,11,3,0.0,0.0
1915-11-04,CA003020702,1915,11,4,0.0,0.0
1915-11-05,CA003020702,1915,11,5,0.0,0.0
1915-11-06,CA003020702,1915,11,6,0.0,0.0
1915-11-07,CA003020702,1915,11,7,0.0,0.0
1915-11-08,CA003020702,1915,11,8,0.0,0.0
1915-11-09,CA003020702,1915,11,9,0.0,0.0
1915-11-10,CA003020702,1915,11,10,152.0,152.0
1915-11-11,CA003020702,1915,11,11,0.0,0.0
1915-11-12,CA003020702,1915,11,12,0.0,0.0
1915-11-13,CA003020702,1915,11,13,0.0,0.0
1915-11-14,CA003020702,1915,11,14,0.0,0.0
1915-11-15,CA003020702,1915,11,15,0.0,0.0
1915-11-16,CA003020702,1915,11,16,0.0,0.0
1915-11-17,CA003020702,1915,11,17,0.0,0.0
1915-11-18,CA003020702,1915,11,18,0.0,0.0
1915-11-19,CA003020702,1915,11,19,0.0,0.0
1915-11-20,CA003020702,1915,11,20,0.0,0.0
1915-11-21,CA003020702,1915,11,21,0.0,0.0
1915-11-22,CA003020702,1915,11,22,0.0,0.0
1915-11-23,CA003020702,1915,11,23,0.0,0.0
1915-11-24,CA003020702,1915,11,24,0.0,0.0
1915-11-25,CA003020702,1915,11,25,0.0,0.0
1915-11-26,CA003020702,1915,11,26,0.0,0.0
1915-11-27,CA003020702,1915,11,27,0.0,0.0
1915-11-28,CA003020702,1915,11,28,0.0,0.0
1915-11-29,CA003020702,1915,11,29,0.0,0.0
1915-11-30,CA003020702,1915,11,30,0.0,0.0
1915-12-01,CA003020702,1915,12,1,0.0,0.0
1915-12-02,CA003020702,1915,12,2,0.0,0.0
1915-12-03,CA003020702,1915,12,3,0.0,0.0
1915-12-04,CA003020702,1915,12,4,0.0,0.0
1915-12-05,CA003020702,1915,12,5,0.0,0.0
1915-12-06,CA003020702,1915,12,6,0.0,0.0
1915-12-07,CA003020702,1915,12,7,0.0,0.0
1915-12-08,CA003020702,1915,12,8,0.0,0.0
1915-12-09,CA003020702,1915,12,9,53.0,53.0
1915-12-10,CA003020702,1915,12,10,0.0,0.0
1915-12-11,CA003020702,1915,12,11,0.0,0.0
1915-12-12,CA003020702,1915,12,12,0.0,0.0
1915-12-13,CA003020702,1915,12,13,0.0,0.0
1915-12-14,CA003020702,1915,12,14,0.0,0.0
1915-12-15,CA003020702,1915,12,15,0.0,0.0
1915-12-16,CA003020702,1915,12,16,0.0,0.0
1915-12-17,CA003020702,1915,12,17,0.0,0.0
1915-12-18,CA003020702,1915,12,18,0.0,0.0
1915-12-19,CA003020702,1915,12,19,0.0,0.0
1915-12-20,CA003020702,1915,12,20,0.0,0.0
1915-12-21,CA003020702,1915,12,21,0.0,0.0
1915-12-22,CA003020702,1915,12,22,0.0,0.0
1915-12-23,CA003020702,1915,12,23,0.0,0.0
1915-12-24,CA003020702,1915,12,24,0.0,0.0
1915-12-25,CA003020702,1915,12,25,0.0,0.0
1915-12-26,CA003020702,1915,12,26,0.0,0.0
1915-12-27,CA003020702,1915,12,27,0.0,0.0
1915-12-28,CA003020702,1915,12,28,0.0,0.0
1915-12-29,CA003020702,1915,12,29,0.0,0.0
1915-12-30,CA003020702,1915,12,30,0.0,0.0
1915-12-31,CA003020702,1915,12,31,0.0,0.0
1916-01-01,CA003020702,1916,01,1,0.0,0.0
1916-01-02,CA003020702,1916,01,2,0.0,0.0
1916-01-03,CA003020702,1916,01,3,0.0,0.0
1916-01-04,CA003020702,1916,01,4,0.0,0.0
1916-01-05,CA003020702,1916,01,5,0.0,0.0
1916-01-06,CA003020702,1916,01,6,0.0,0.0
1916-01-07,CA003020702,1916,01,7,13.0,13.0
1916-01-08,CA003020702,1916,01,8,51.0,51.0
1916-01-09,CA003020702,1916,01,9,0.0,0.0
1916-01-10,CA003020702,1916,01,10,0.0,0.0
1916-01-11,CA003020702,1916,01,11,0.0,0.0
1916-01-12,CA003020702,1916,01,12,0.0,0.0
1916-01-13,CA003020702,1916,01,13,0.0,0.0
1916-01-14,CA003020702,1916,01,14,0.0,0.0
1916-01-15,CA003020702,1916,01,15,0.0,0.0
1916-01-16,CA003020702,1916,01,16,0.0,0.0
1916-01-17,CA003020702,1916,01,17,0.0,0.0
1916-01-18,CA003020702,1916,01,18,0.0,0.0
1916-01-19,CA003020702,1916,01,19,0.0,0.0
1916-01-20,CA003020702,1916,01,20,0.0,0.0
1916-01-21,CA003020702,1916,01,21,0.0,0.0
1916-01-22,CA003020702,1916,01,22,0.0,0.0
1916-01-23,CA003020702,1916,01,23,0.0,0.0
1916-01-24,CA003020702,1916,01,24,0.0,0.0
1916-01-25,CA003020702,1916,01,25,0.0,0.0
1916-01-26,CA003020702,1916,01,26,0.0,0.0
1916-01-27,CA003020702,1916,01,27,0.0,0.0
1916-01-28,CA003020702,1916,01,28,0.0,0.0
1916-01-29,CA003020702,1916,01,29,0.0,0.0
1916-01-30,CA003020702,1916,01,30,0.0,0.0
1916-01-31,CA003020702,1916,01,31,0.0,0.0
1916-02-01,CA003020702,1916,02,1,0.0,0.0
1916-02-02,CA003020702,1916,02,2,0.0,0.0
1916-02-03,CA003020702,1916,02,3,0.0,0.0
1916-02-04,CA003020702,1916,02,4,0.0,0.0
1916-02-05,CA003020702,1916,02,5,0.0,0.0
1916-02-06,CA003020702,1916,02,6,0.0,0.0
1916-02-07,CA003020702,1916,02,7,0.0,0.0
1916-02-08,CA003020702,1916,02,8,0.0,0.0
1916-02-09,CA003020702,1916,02,9,0.0,0.0
1916-02-10,CA003020702,1916,02,10,64.0,64.0
1916-02-11,CA003020702,1916,02,11,0.0,0.0
1916-02-12,CA003020702,1916,02,12,0.0,0.0
1916-02-13,CA003020702,1916,02,13,0.0,0.0
1916-02-14,CA003020702,1916,02,14,0.0,0.0
1916-02-15,CA003020702,1916,02,15,0.0,0.0
1916-02-16,CA003020702,1916,02,16,0.0,0.0
1916-02-17,CA003020702,1916,02,17,0.0,0.0
1916-02-18,CA003020702,1916,02,18,0.0,0.0
1916-02-19,CA003020702,1916,02,19,0.0,0.0
1916-02-20,CA003020702,1916,02,20,0.0,0.0
1916-02-21,CA003020702,1916,02,21,0.0,0.0
1916-02-22,CA003020702,1916,02,22,0.0,0.0
1916-02-23,CA003020702,1916,02,23,0.0,0.0
1916-02-24,CA003020702,1916,02,24,0.0,0.0
1916-02-25,CA003020702,1916,02,25,0.0,0.0
1916-02-26,CA003020702,1916,02,26,38.0,38.0
1916-02-27,CA003020702,1916,02,27,0.0,0.0
1916-02-28,CA003020702,1916,02,28,46.0,46.0
1916-02-29,CA003020702,1916,02,29,0.0,0.0
1916-03-01,CA003020702,1916,03,1,0.0,0.0
1916-03-02,CA003020702,1916,03,2,0.0,0.0
1916-03-03,CA003020702,1916,03,3,0.0,0.0
1916-03-04,CA003020702,1916,03,4,0.0,0.0
1916-03-05,CA003020702,1916,03,5,0.0,0.0
1916-03-06,CA003020702,1916,03,6,0.0,0.0
1916-03-07,CA003020702,1916,03,7,0.0,0.0
1916-03-08,CA003020702,1916,03,8,0.0,0.0
1916-03-09,CA003020702,1916,03,9,0.0,0.0
1916-03-10,CA003020702,1916,03,10,0.0,0.0
1916-03-11,CA003020702,1916,03,11,10.0,0.0
1916-03-12,CA003020702,1916,03,12,51.0,51.0
1916-03-13,CA003020702,1916,03,13,0.0,0.0
1916-03-14,CA003020702,1916,03,14,0.0,0.0
1916-03-15,CA003020702,1916,03,15,8.0,8.0
1916-03-16,CA003020702,1916,03,16,0.0,0.0
1916-03-17,CA003020702,1916,03,17,0.0,0.0
1916-03-18,CA003020702,1916,03,18,0.0,0.0
1916-03-19,CA003020702,1916,03,19,0.0,0.0
1916-03-20,CA003020702,1916,03,20,0.0,0.0
1916-03-21,CA003020702,1916,03,21,38.0,38.0
1916-03-22,CA003020702,1916,03,22,0.0,0.0
1916-03-23,CA003020702,1916,03,23,0.0,0.0
1916-03-24,CA003020702,1916,03,24,0.0,0.0
1916-03-25,CA003020702,1916,03,25,0.0,0.0
1916-03-26,CA003020702,1916,03,26,0.0,0.0
1916-03-27,CA003020702,1916,03,27,0.0,0.0
1916-03-28,CA003020702,1916,03,28,0.0,0.0
1916-03-29,CA003020702,1916,03,29,0.0,0.0
1916-03-30,CA003020702,1916,03,30,0.0,0.0
1916-03-31,CA003020702,1916,03,31,0.0,0.0
1916-04-01,CA003020702,1916,04,1,0.0,0.0
1916-04-02,CA003020702,1916,04,2,0.0,0.0
1916-04-03,CA003020702,1916,04,3,0.0,0.0
1916-04-04,CA003020702,1916,04,4,0.0,0.0
1916-04-05,CA003020702,1916,04,5,0.0,0.0
1916-04-06,CA003020702,1916,04,6,0.0,0.0
1916-04-07,CA003020702,1916,04,7,0.0,0.0
1916-04-08,CA003020702,1916,04,8,0.0,0.0
1916-04-09,CA003020702,1916,04,9,0.0,0.0
1916-04-10,CA003020702,1916,04,10,0.0,0.0
1916-04-11,CA003020702,1916,04,11,0.0,0.0
1916-04-12,CA003020702,1916,04,12,0.0,0.0
1916-04-13,CA003020702,1916,04,13,0.0,0.0
1916-04-14,CA003020702,1916,04,14,0.0,0.0
1916-04-15,CA003020702,1916,04,15,0.0,0.0
1916-04-16,CA003020702,1916,04,16,0.0,0.0
1916-04-17,CA003020702,1916,04,17,0.0,0.0
1916-04-18,CA003020702,1916,04,18,0.0,0.0
1916-04-19,CA003020702,1916,04,19,0.0,0.0
1916-04-20,CA003020702,1916,04,20,0.0,0.0
1916-04-21,CA003020702,1916,04,21,0.0,0.0
1916-04-22,CA003020702,1916,04,22,0.0,0.0
1916-04-23,CA003020702,1916,04,23,0.0,0.0
1916-04-24,CA003020702,1916,04,24,0.0,0.0
1916-04-25,CA003020702,1916,04,25,0.0,0.0
1916-04-26,CA003020702,1916,04,26,0.0,0.0
1916-04-27,CA003020702,1916,04,27,5.0,0.0
1916-04-28,CA003020702,1916,04,28,0.0,0.0
1916-04-29,CA003020702,1916,04,29,25.0,25.0
1916-04-30,CA003020702,1916,04,30,0.0,0.0
1916-05-01,CA003020702,1916,05,1,0.0,0.0
1916-05-02,CA003020702,1916,05,2,0.0,0.0
1916-05-03,CA003020702,1916,05,3,0.0,0.0
1916-05-04,CA003020702,1916,05,4,0.0,0.0
1916-05-05,CA003020702,1916,05,5,0.0,0.0
1916-05-06,CA003020702,1916,05,6,0.0,0.0
1916-05-07,CA003020702,1916,05,7,0.0,0.0
1916-05-08,CA003020702,1916,05,8,0.0,0.0
1916-05-09,CA003020702,1916,05,9,0.0,0.0
1916-05-10,CA003020702,1916,05,10,0.0,0.0
1916-05-11,CA003020702,1916,05,11,0.0,0.0
1916-05-12,CA003020702,1916,05,12,0.0,0.0
1916-05-13,CA003020702,1916,05,13,0.0,0.0
1916-05-14,CA003020702,1916,05,14,0.0,0.0
1916-05-15,CA003020702,1916,05,15,0.0,0.0
1916-05-16,CA003020702,1916,05,16,0.0,0.0
1916-05-17,CA003020702,1916,05,17,0.0,0.0
1916-05-18,CA003020702,1916,05,18,0.0,0.0
1916-05-19,CA003020702,1916,05,19,0.0,0.0
1916-05-20,CA003020702,1916,05,20,0.0,0.0
1916-05-21,CA003020702,1916,05,21,0.0,0.0
1916-05-22,CA003020702,1916,05,22,0.0,0.0
1916-05-23,CA003020702,1916,05,23,102.0,0.0
1916-05-24,CA003020702,1916,05,24,104.0,0.0
1916-05-25,CA003020702,1916,05,25,0.0,0.0
1916-05-26,CA003020702,1916,05,26,0.0,0.0
1916-05-27,CA003020702,1916,05,27,0.0,0.0
1916-05-28,CA003020702,1916,05,28,0.0,0.0
1916-05-29,CA003020702,1916,05,29,0.0,0.0
1916-05-30,CA003020702,1916,05,30,53.0,0.0
1916-05-31,CA003020702,1916,05,31,0.0,0.0
1916-06-01,CA003020702,1916,06,1,0.0,0.0
1916-06-02,CA003020702,1916,06,2,0.0,0.0
1916-06-03,CA003020702,1916,06,3,64.0,0.0
1916-06-04,CA003020702,1916,06,4,0.0,0.0
